Character ID,Comic ID,Comic Title,Comic Issue Number
1011198,27402,Agents of Atlas (2009) #2 (BACHALO 2ND PRINTING VARIANT),2.0
1011198,24363,Agents of Atlas (2009) #9,9.0
1011198,24362,Agents of Atlas (2009) #8,8.0
1011198,24355,Agents of Atlas (2009) #11,11.0
1011198,24354,Agents of Atlas (2009) #10,10.0
1011198,24361,Agents of Atlas (2009) #7,7.0
1011198,24360,Agents of Atlas (2009) #6,6.0
1011198,24222,Agents of Atlas (2009) #5 (MCGUINNESS VARIANT),5.0
1011198,24221,Agents of Atlas (2009) #5,5.0
1011198,24219,Agents of Atlas (2009) #4,4.0
1011198,24016,Agents of Atlas (2009) #3 (MCGUINNESS VARIANT),3.0
1011198,24015,Agents of Atlas (2009) #3,3.0
1011198,23825,Agents of Atlas (2009) #2,2.0
1011198,23824,Agents of Atlas (2009) #2 (MCGUINNESS VARIANT),2.0
1011198,23660,Agents of Atlas (2009) #1 (50/50 COVER),1.0
1011198,23659,Agents of Atlas (2009) #1,1.0
1011198,5842,Agents of Atlas (2006) #6,6.0
1011198,5665,Agents of Atlas (2006) #5,5.0
1011198,5404,Agents of Atlas (2006) #4,4.0
1011198,5241,Agents of Atlas (2006) #3,3.0
1011198,5089,Agents of Atlas (2006) #2,2.0
1011198,4801,Agents of Atlas (2006) #1,1.0
1011198,6318,AGENTS OF ATLAS PREMIERE HC (Hardcover),1.0
1011198,66661,Agents of Atlas: The Complete Collection Vol. 1 (Trade Paperback),0.0
1011198,83996,Atlantis Attacks (2020) #5,5.0
1011198,83995,Atlantis Attacks (2020) #4,4.0
1011198,83994,Atlantis Attacks (2020) #3,3.0
1011198,30040,Atlas (2010) #5,5.0
1011198,30039,Atlas (2010) #4,4.0
1011198,30037,Atlas (2010) #2,2.0
1011198,30033,Atlas (2010) #1,1.0
1011198,30760,Avengers Vs. Atlas (2010) #1 (VARIANT),1.0
1011198,29620,Avengers Vs. Atlas (2010) #1,1.0
1011198,30286,Avengers Vs. Atlas (2010) #4,4.0
1011198,33560,Avengers Vs. Atlas (2010) #3,3.0
1011198,30284,Avengers Vs. Atlas (2010) #2,2.0
1011198,23004,Dark Reign: New Nation (2008) #1,1.0
1011198,76984,Incoming! (2019) #1,1.0
1011198,77260,War of the Realms: New Agents of Atlas (2019) #4,4.0
1011198,76290,War Of The Realms: New Agents Of Atlas (Trade Paperback),0.0
1011198,60490,Wolverine: Prehistory (Trade Paperback),0.0
1011136,4108,Annihilation: Silver Surfer (2006) #1,1.0
1011136,5589,Heroes Reborn: Iron Man (Trade Paperback),0.0
1011136,16330,Iron Man (1996) #11,11.0
1011136,16331,Iron Man (1996) #12,12.0
1011176,21175,Incredible Hercules (2008) #117,117.0
1011176,21324,Incredible Hercules (2008) #118,118.0
1011176,21505,Incredible Hercules (2008) #119,119.0
1011176,21707,Incredible Hercules (2008) #120,120.0
1011120,16489,New Excalibur (2005) #23,23.0
1010836,79186,Future Foundation (2019) #5,5.0
1010836,79185,Future Foundation (2019) #4,4.0
1010836,79184,Future Foundation (2019) #3,3.0
1010836,78439,Future Foundation (2019) #1,1.0
1010836,20697,Iron Man and Power Pack (2007) #4,4.0
1010836,17652,Iron Man and Power Pack (2007) #3,3.0
1010836,17417,Iron Man and Power Pack (2007) #2,2.0
1010836,17285,Iron Man and Power Pack (2007) #1,1.0
1010836,69197,New Warriors (1990) #75,75.0
1010836,69185,New Warriors (1990) #56,56.0
1010836,69184,New Warriors (1990) #55,55.0
1010836,65092,Power Pack (2017) #63,63.0
1010836,31372,Thor and the Warriors Four (2010) #4,4.0
1010836,31370,Thor and the Warriors Four (2010) #3,3.0
1010836,31368,Thor and the Warriors Four (2010) #2,2.0
1010836,31366,Thor and the Warriors Four (2010) #1,1.0
1010836,3416,X-Men and Power Pack (2006) #4,4.0
1010836,3207,X-Men and Power Pack (2006) #3,3.0
1010836,3093,X-Men and Power Pack (2006) #2,2.0
1010836,2565,X-Men and Power Pack (2006) #1,1.0
1010836,4060,X-Men and Power Pack: The Power of X (Trade Paperback),0.0
1010755,60754,Power Man and Iron Fist (2016) #14,14.0
1010755,15061,Runaways (2003) #1,1.0
1010755,15071,Runaways (2003) #2,2.0
1010755,15072,Runaways (2003) #3,3.0
1010755,15073,Runaways (2003) #4,4.0
1010755,15074,Runaways (2003) #5,5.0
1010755,15075,Runaways (2003) #6,6.0
1010755,70566,Runaways (2017) #17,17.0
1010755,1273,RUNAWAYS: PRIDE & JOY (Digest),1.0
1009497,26285,Secret Warriors (2009) #12,12.0
1009435,2055,Essential Fantastic Four Vol. 4 (Trade Paperback),0.0
1009435,13067,Fantastic Four (1961) #255,255.0
1009435,12971,Fantastic Four (1961) #169,169.0
1009435,12973,Fantastic Four (1961) #170,170.0
1009435,13056,Fantastic Four (1961) #245,245.0
1009435,13220,Fantastic Four (1961) #393,393.0
1009435,13062,Fantastic Four (1961) #250,250.0
1009435,13063,Fantastic Four (1961) #251,251.0
1009435,13158,Fantastic Four (1961) #337,337.0
1009435,13064,Fantastic Four (1961) #252,252.0
1009435,12966,Fantastic Four (1961) #164,164.0
1009435,13068,Fantastic Four (1961) #256,256.0
1009435,13141,Fantastic Four (1961) #321,321.0
1009435,13142,Fantastic Four (1961) #322,322.0
1009435,13153,Fantastic Four (1961) #332,332.0
1009435,13146,Fantastic Four (1961) #326,326.0
1009435,13147,Fantastic Four (1961) #327,327.0
1009435,13148,Fantastic Four (1961) #328,328.0
1009435,13149,Fantastic Four (1961) #329,329.0
1009435,13155,Fantastic Four (1961) #334,334.0
1009435,98731,Fantastic Four (2022) #8,8.0
1009435,119393,Fantastic Four (2022) #27,27.0
1009435,110806,Fantastic Four (2022) #22,22.0
1009435,110805,Fantastic Four (2022) #21,21.0
1009435,110803,Fantastic Four (2022) #19,19.0
1009435,110802,Fantastic Four (2022) #18,18.0
1009435,110801,Fantastic Four (2022) #17,17.0
1009435,110799,Fantastic Four (2022) #15,15.0
1009435,110798,Fantastic Four (2022) #14,14.0
1009435,98732,Fantastic Four (2022) #9,9.0
1009435,12970,Fantastic Four (1961) #168,168.0
1009435,38888,Fantastic Four (1998) #584 (2ND PRINTING VARIANT),584.0
1009435,29604,Fantastic Four (1998) #584,584.0
1009435,483,Fantastic Four (1998) #512,512.0
1009435,343,Fantastic Four (1998) #509,509.0
1009435,15546,Fantastic Four (1998) #27,27.0
1009435,12965,Fantastic Four (1961) #163,163.0
1009435,13221,Fantastic Four (1961) #394,394.0
1009435,17460,Fantastic Four 1 2 3 4 (2001),0.0
1009435,8709,Fantastic Four Annual (1963) #5,5.0
1009435,8707,Fantastic Four Annual (1963) #3,3.0
1009435,8687,Fantastic Four Annual (1963) #1,1.0
1009435,17296,Fantastic Four Omnibus Vol. 1 (Hardcover),1.0
1009435,2089,FANTASTIC FOUR VISIONARIES: GEORGE PEREZ VOL. 1 TPB (Trade Paperback),1.0
1009435,1290,FANTASTIC FOUR VISIONARIES: JOHN BYRNE VOL. 2 TPB (Trade Paperback),2.0
1009435,1497,Fantastic Four Visionaries: John Byrne Vol. 3 (Trade Paperback),0.0
1009435,13535,FANTASTIC FOUR VISIONARIES: WALTER SIMONSON VOL. 1 TPB (Trade Paperback),1.0
1009435,1699,Fantastic Four Vol. 2 (Hardcover),0.0
1009435,69333,Fantastic Four Vol. 2: Mr. And Mrs. Grimm (Trade Paperback),0.0
1009435,16082,Fantastic Four: 1234 (2001) #2,2.0
1009435,16083,Fantastic Four: 1234 (2001) #3,3.0
1009435,16084,Fantastic Four: 1234 (2001) #4,4.0
1009435,16081,Fantastic Four: 1234 (2001) #1,1.0
1009435,38977,Fear Itself: FF (2011) #1,1.0
1009435,55278,Galactus the Devourer (1999) #6,6.0
1009435,55277,Galactus the Devourer (1999) #5,5.0
1009435,55276,Galactus the Devourer (1999) #4,4.0
1009435,55275,Galactus the Devourer (1999) #3,3.0
1009435,55274,Galactus the Devourer (1999) #2,2.0
1009435,55273,Galactus the Devourer (1999) #1,1.0
1009435,1335,Marvel Masterworks: The Fantastic Four Vol. 7 (Hardcover),0.0
1009435,19496,Marvel Two-in-One (1974) #28,28.0
1009435,19548,Marvel Two-in-One (1974) #75,75.0
1009435,19501,Marvel Two-in-One (1974) #32,32.0
1009435,19506,Marvel Two-in-One (1974) #37,37.0
1009435,19502,Marvel Two-in-One (1974) #33,33.0
1009435,15142,Silver Surfer (1987) #141,141.0
1009435,15143,Silver Surfer (1987) #142,142.0
1009435,15144,Silver Surfer (1987) #143,143.0
1009435,15145,Silver Surfer (1987) #144,144.0
1009435,15146,Silver Surfer (1987) #145,145.0
1009435,15147,Silver Surfer (1987) #146,146.0
1009435,15141,Silver Surfer (1987) #140,140.0
1009435,15139,Silver Surfer (1987) #139,139.0
1009435,18752,Thing (1983) #9,9.0
1009435,18751,Thing (1983) #8,8.0
1009435,18724,Thing (1983) #16,16.0
1009435,11914,Universe X (2000),0.0
1009435,18468,Universe X Special: 4 (2001) #1,1.0
1010370,393,Alpha Flight (2004) #1,1.0
1010370,106873,Alpha Flight (2023) #5,5.0
1010370,106872,Alpha Flight (2023) #4,4.0
1010370,106871,Alpha Flight (2023) #3,3.0
1010370,106870,Alpha Flight (2023) #2,2.0
1010370,106868,Alpha Flight (2023) #1,1.0
1010370,39654,Alpha Flight (2011) #0.1,0.1
1010370,38571,Alpha Flight (2011) #8,8.0
1010370,38564,Alpha Flight (2011) #7,7.0
1010370,38566,Alpha Flight (2011) #6,6.0
1010370,38568,Alpha Flight (2011) #5,5.0
1010370,38567,Alpha Flight (2011) #4,4.0
1010370,39818,Alpha Flight (2011) #2 (Eaglesham Variant),2.0
1010370,38569,Alpha Flight (2011) #2,2.0
1010370,39820,Alpha Flight (2011) #3 (Eaglesham Variant),3.0
1010370,39819,Alpha Flight (2011) #1 (Eaglesham Variant),1.0
1010370,12766,Alpha Flight (1983) #99,99.0
1010370,12765,Alpha Flight (1983) #98,98.0
1010370,12764,Alpha Flight (1983) #97,97.0
1010370,12763,Alpha Flight (1983) #96,96.0
1010370,12762,Alpha Flight (1983) #95,95.0
1010370,12761,Alpha Flight (1983) #94,94.0
1010370,12760,Alpha Flight (1983) #93,93.0
1010370,12759,Alpha Flight (1983) #92,92.0
1010370,12758,Alpha Flight (1983) #91,91.0
1010370,12757,Alpha Flight (1983) #90,90.0
1010370,12756,Alpha Flight (1983) #9,9.0
1010370,12755,Alpha Flight (1983) #89,89.0
1010370,12754,Alpha Flight (1983) #88,88.0
1010370,12753,Alpha Flight (1983) #87,87.0
1010370,12752,Alpha Flight (1983) #86,86.0
1010370,12751,Alpha Flight (1983) #85,85.0
1010370,12750,Alpha Flight (1983) #84,84.0
1010370,12749,Alpha Flight (1983) #83,83.0
1010370,12748,Alpha Flight (1983) #82,82.0
1010370,12747,Alpha Flight (1983) #81,81.0
1010370,12746,Alpha Flight (1983) #80,80.0
1010370,12745,Alpha Flight (1983) #8,8.0
1010370,12744,Alpha Flight (1983) #79,79.0
1010370,12743,Alpha Flight (1983) #78,78.0
1010370,12742,Alpha Flight (1983) #77,77.0
1010370,12741,Alpha Flight (1983) #76,76.0
1010370,12740,Alpha Flight (1983) #75,75.0
1010370,12739,Alpha Flight (1983) #74,74.0
1010370,12738,Alpha Flight (1983) #73,73.0
1010370,12737,Alpha Flight (1983) #72,72.0
1010370,12736,Alpha Flight (1983) #71,71.0
1010370,12735,Alpha Flight (1983) #70,70.0
1010370,12734,Alpha Flight (1983) #7,7.0
1010370,12733,Alpha Flight (1983) #69,69.0
1010370,12732,Alpha Flight (1983) #68,68.0
1010370,12731,Alpha Flight (1983) #67,67.0
1010370,12730,Alpha Flight (1983) #66,66.0
1010370,12729,Alpha Flight (1983) #65,65.0
1010370,12728,Alpha Flight (1983) #64,64.0
1010370,12727,Alpha Flight (1983) #63,63.0
1010370,12726,Alpha Flight (1983) #62,62.0
1010370,12725,Alpha Flight (1983) #61,61.0
1010370,12724,Alpha Flight (1983) #60,60.0
1010370,12723,Alpha Flight (1983) #6,6.0
1010370,12722,Alpha Flight (1983) #59,59.0
1010370,12721,Alpha Flight (1983) #58,58.0
1010370,12720,Alpha Flight (1983) #57,57.0
1010370,12719,Alpha Flight (1983) #56,56.0
1010370,12718,Alpha Flight (1983) #55,55.0
1010370,12717,Alpha Flight (1983) #54,54.0
1010370,12716,Alpha Flight (1983) #53,53.0
1010370,12715,Alpha Flight (1983) #52,52.0
1010370,12714,Alpha Flight (1983) #51,51.0
1010370,12713,Alpha Flight (1983) #50,50.0
1010370,12712,Alpha Flight (1983) #5,5.0
1010370,12711,Alpha Flight (1983) #49,49.0
1010370,12710,Alpha Flight (1983) #48,48.0
1010370,12709,Alpha Flight (1983) #47,47.0
1010370,12708,Alpha Flight (1983) #46,46.0
1010370,12707,Alpha Flight (1983) #45,45.0
1010370,12706,Alpha Flight (1983) #44,44.0
1010370,12705,Alpha Flight (1983) #43,43.0
1010370,12704,Alpha Flight (1983) #42,42.0
1010370,12703,Alpha Flight (1983) #41,41.0
1010370,12653,Alpha Flight (1983) #113,113.0
1010370,12644,Alpha Flight (1983) #105,105.0
1010370,12645,Alpha Flight (1983) #106,106.0
1010370,12646,Alpha Flight (1983) #107,107.0
1010370,12647,Alpha Flight (1983) #108,108.0
1010370,12648,Alpha Flight (1983) #109,109.0
1010370,12649,Alpha Flight (1983) #11,11.0
1010370,12650,Alpha Flight (1983) #110,110.0
1010370,12651,Alpha Flight (1983) #111,111.0
1010370,12652,Alpha Flight (1983) #112,112.0
1010370,12658,Alpha Flight (1983) #118,118.0
1010370,12662,Alpha Flight (1983) #121,121.0
1010370,12661,Alpha Flight (1983) #120,120.0
1010370,12660,Alpha Flight (1983) #12,12.0
1010370,12659,Alpha Flight (1983) #119,119.0
1010370,12656,Alpha Flight (1983) #116,116.0
1010370,12654,Alpha Flight (1983) #114,114.0
1010370,12655,Alpha Flight (1983) #115,115.0
1010370,12643,Alpha Flight (1983) #104,104.0
1010370,12657,Alpha Flight (1983) #117,117.0
1011324,21177,Ultimate X-Men (2001) #94,94.0
1011324,21326,Ultimate X-Men (2001) #95,95.0
1011227,77001,Agents of Atlas (2019) #1,1.0
1011227,77002,Agents of Atlas (2019) #2,2.0
1011227,77004,Agents of Atlas (2019) #4,4.0
1011227,77005,Agents of Atlas (2019) #5,5.0
1011227,83994,Atlantis Attacks (2020) #3,3.0
1011227,83995,Atlantis Attacks (2020) #4,4.0
1011227,83996,Atlantis Attacks (2020) #5,5.0
1011227,65264,Avengers (2016) #674,674.0
1011227,61442,Champions (2016) #1,1.0
1011227,61443,Champions (2016) #2,2.0
1011227,61444,Champions (2016) #3,3.0
1011227,61445,Champions (2016) #4,4.0
1011227,61446,Champions (2016) #5,5.0
1011227,61447,Champions (2016) #6,6.0
1011227,61448,Champions (2016) #7,7.0
1011227,61449,Champions (2016) #8,8.0
1011227,61450,Champions (2016) #9,9.0
1011227,61451,Champions (2016) #10,10.0
1011227,61452,Champions (2016) #11,11.0
1011227,61453,Champions (2016) #12,12.0
1011227,61454,Champions (2016) #13,13.0
1011227,61456,Champions (2016) #15,15.0
1011227,61457,Champions (2016) #16,16.0
1011227,66272,Champions (2016) #17,17.0
1011227,66536,Champions (2016) #18,18.0
1011227,66757,Champions (2016) #19,19.0
1011227,67014,Champions (2016) #20,20.0
1011227,67981,Champions (2016) #21,21.0
1011227,67982,Champions (2016) #22,22.0
1011227,67983,Champions (2016) #23,23.0
1011227,67984,Champions (2016) #24,24.0
1011227,67985,Champions (2016) #25,25.0
1011227,73545,Champions (2016) #26,26.0
1011227,73546,Champions (2016) #27,27.0
1011227,73805,Champions (2019) #2,2.0
1011227,73806,Champions (2019) #3,3.0
1011227,73807,Champions (2019) #4,4.0
1011227,73812,Champions (2019) #9,9.0
1011227,73813,Champions (2019) #10,10.0
1011227,81193,Champions (2020) #5,5.0
1011227,62127,CHAMPIONS VOL. 1: CHANGE THE WORLD TPB (Trade Paperback),1.0
1011227,62128,CHAMPIONS VOL. 2: THE FREELANCER LIFESTYLE TPB (Trade Paperback),2.0
1011227,67335,Domino (2018) #2,2.0
1011227,38496,Fear Itself: The Home Front (2010) #6,6.0
1011227,38493,Fear Itself: The Home Front (2010) #7,7.0
1011227,65119,Generations (Trade Paperback),0.0
1011227,63963,Generations: Banner Hulk & The Totally Awesome Hulk (2017) #1,1.0
1011227,57163,Ghost Rider (2016) #4,4.0
1011227,57164,Ghost Rider (2016) #5,5.0
1011227,57158,GHOST RIDER: FOUR ON THE FLOOR TPB (Trade Paperback),1.0
1011227,30722,Hercules: Fall of an Avenger (2010) #1,1.0
1011227,30723,Hercules: Fall of an Avenger (2010) #2,2.0
1011227,68424,Hulk: Return to Planet Hulk (Trade Paperback),0.0
1011227,20636,Incredible Hercules (2008) #114,114.0
1011227,20827,Incredible Hercules (2008) #115,115.0
1011227,20828,Incredible Hercules (2008) #115 (VARIANT),115.0
1011227,23930,Incredible Hercules (2008) #128,128.0
1011227,23067,Incredible Hercules (2008) #113,113.0
1011227,20965,Incredible Hercules (2008) #116,116.0
1011227,21175,Incredible Hercules (2008) #117,117.0
1011227,21324,Incredible Hercules (2008) #118,118.0
1011227,21505,Incredible Hercules (2008) #119,119.0
1011227,21707,Incredible Hercules (2008) #120,120.0
1011227,21935,Incredible Hercules (2008) #121,121.0
1011227,22264,Incredible Hercules (2008) #122,122.0
1011227,22470,Incredible Hercules (2008) #123,123.0
1011227,22867,Incredible Hercules (2008) #124,124.0
1011227,23079,Incredible Hercules (2008) #125,125.0
1011227,25437,Incredible Hercules (2008) #137,137.0
1011227,25438,Incredible Hercules (2008) #138,138.0
1011227,25439,Incredible Hercules (2008) #139,139.0
1011227,25440,Incredible Hercules (2008) #140,140.0
1011227,28315,Incredible Hercules (2008) #141,141.0
1011227,64909,Incredible Hulk (2017) #709,709.0
1011227,65078,Incredible Hulk (2017) #710,710.0
1011227,65286,Incredible Hulk (2017) #711,711.0
1011227,65909,Incredible Hulk (2017) #712,712.0
1011227,66282,Incredible Hulk (2017) #713,713.0
1011227,66541,Incredible Hulk (2017) #714,714.0
1011227,66842,Incredible Hulk (2017) #715,715.0
1011227,67344,Incredible Hulk (2017) #716,716.0
1011227,67345,Incredible Hulk (2017) #717,717.0
1011227,36044,Incredible Hulks (2010) #630,630.0
1011227,30015,Incredible Hulks (2010) #607 (MCGUINNESS VARIANT),607.0
1011227,36053,Incredible Hulks (2010) #626,626.0
1011227,36047,Incredible Hulks (2010) #627,627.0
1011227,36052,Incredible Hulks (2010) #628,628.0
1011227,36048,Incredible Hulks (2010) #629,629.0
1011227,36046,Incredible Hulks (2010) #631,631.0
1011227,36045,Incredible Hulks (2010) #632,632.0
1011227,36909,Incredible Hulks (2010) #633,633.0
1011227,36908,Incredible Hulks (2010) #634,634.0
1011227,38109,Incredible Hulks (2010) #635,635.0
1011227,64417,Marvel Legacy (2017) #1,1.0
1011227,30149,Marvel Zombies 5 (2010) #4,4.0
1011227,103443,Marvel's Voices Infinity Comic (2022) #11,11.0
1011227,95679,Marvel's Voices: Identity (2021) #1,1.0
1011227,59355,Moon Girl and Devil Dinosaur (2015) #12,12.0
1011227,60711,Moon Girl and Devil Dinosaur (2015) #13,13.0
1011227,60712,Moon Girl and Devil Dinosaur (2015) #14,14.0
1009567,8660,Excalibur (1988) #75,75.0
1009567,8661,Excalibur (1988) #76,76.0
1009567,8662,Excalibur (1988) #77,77.0
1009567,50498,Nightcrawler (2014) #2,2.0
1009567,50497,Nightcrawler (2014) #1,1.0
1009567,50499,Nightcrawler (2014) #3,3.0
1009567,50500,Nightcrawler (2014) #4,4.0
1011361,10042,Marvel Comics Presents (1988) #128,128.0
1011361,10045,Marvel Comics Presents (1988) #130,130.0
1011361,10063,Marvel Comics Presents (1988) #147,147.0
1011361,10064,Marvel Comics Presents (1988) #148,148.0
1011361,10105,Marvel Comics Presents (1988) #27,27.0
1011361,99072,Marvel's Voices: Heritage (2022) #1,1.0
1009151,62744,Elektra (1996) #15,15.0
1009151,13722,Uncanny X-Men (1963) #181,181.0
1009151,14045,Wolverine (1988) #107,107.0
1009151,14046,Wolverine (1988) #108,108.0
1009151,14047,Wolverine (1988) #109,109.0
1009151,14093,Wolverine (1988) #150,150.0
1009151,14094,Wolverine (1988) #151,151.0
1009151,14095,Wolverine (1988) #152,152.0
1009151,14096,Wolverine (1988) #153,153.0
1009151,14118,Wolverine (1988) #173,173.0
1009151,14119,Wolverine (1988) #174,174.0
1009151,14206,Wolverine (1988) #82,82.0
1010672,17763,Avengers (1996) #9,9.0
1010672,48369,Journey Into Mystery (1996) #503,503.0
1010672,48370,Journey Into Mystery (1996) #504,504.0
1010672,48345,Journey Into Mystery (1952) #504,504.0
1010672,48373,Journey Into Mystery (1996) #507,507.0
1010672,48348,Journey Into Mystery (1952) #507,507.0
1010672,48374,Journey Into Mystery (1996) #508,508.0
1010672,48349,Journey Into Mystery (1952) #508,508.0
1010672,48375,Journey Into Mystery (1996) #510,510.0
1010672,48351,Journey Into Mystery (1952) #510,510.0
1010672,18681,Thor (1998) #55,55.0
1010672,18684,Thor (1998) #58,58.0
1010673,3908,Squadron Supreme (2006) #1,1.0
1010673,4038,Squadron Supreme (2006) #2,2.0
1010673,5425,SQUADRON SUPREME : THE PRE-WAR YEARS (Hardcover),1.0
1010673,18820,Squadron Supreme: New World Order (1999) #1,1.0
1009152,20097,Doctor Strange (1974) #19,19.0
1009152,20091,Doctor Strange (1974) #13,13.0
1009152,20090,Doctor Strange (1974) #12,12.0
1009152,62140,DOCTOR STRANGE AND THE SORCERERS SUPREME VOL. 1: OUT OF TIME TPB (Trade Paperback),1.0
1009152,20234,"Doctor Strange, Sorcerer Supreme (1988) #7",7.0
1009152,20254,"Doctor Strange, Sorcerer Supreme (1988) #88",88.0
1009152,20253,"Doctor Strange, Sorcerer Supreme (1988) #87",87.0
1009152,20251,"Doctor Strange, Sorcerer Supreme (1988) #85",85.0
1009152,20250,"Doctor Strange, Sorcerer Supreme (1988) #84",84.0
1009152,20245,"Doctor Strange, Sorcerer Supreme (1988) #8",8.0
1009152,20218,"Doctor Strange, Sorcerer Supreme (1988) #55",55.0
1009152,20217,"Doctor Strange, Sorcerer Supreme (1988) #54",54.0
1009152,20207,"Doctor Strange, Sorcerer Supreme (1988) #45",45.0
1009152,20195,"Doctor Strange, Sorcerer Supreme (1988) #34",34.0
1009152,20209,"Doctor Strange, Sorcerer Supreme (1988) #47",47.0
1009152,20194,"Doctor Strange, Sorcerer Supreme (1988) #33",33.0
1009152,20183,"Doctor Strange, Sorcerer Supreme (1988) #23",23.0
1009152,20182,"Doctor Strange, Sorcerer Supreme (1988) #22",22.0
1009152,20172,"Doctor Strange, Sorcerer Supreme (1988) #13",13.0
1009152,57717,Doctor Strange: Masterworks Vol. 7 (Trade Paperback),0.0
1009152,50874,Guardians of the Galaxy (1990) #19,19.0
1009152,50824,Guardians of the Galaxy Annual (1991) #1,1.0
1009152,58327,Guidebook to the Marvel Cinematic Universe (2015) #1,1.0
1009152,2319,MARVEL MASTERWORKS: DOCTOR STRANGE (Hardcover),2.0
1009152,2820,MARVEL MASTERWORKS: DOCTOR STRANGE (Hardcover),2.0
1009152,11091,Strange Tales (1951) #167,167.0
1009152,11079,Strange Tales (1951) #156,156.0
1009152,11070,Strange Tales (1951) #148,148.0
